HR, SC, WF, BT, STATE, ACT
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-38,passive,inactive
59,0,-93,-38,passive,inactive
59,0,-93,-38,passive,inactive
58,0,-93,-42,passive,inactive
58,0,-93,-42,passive,inactive
58,0,-93,-42,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-43,passive,inactive
58,0,-93,-43,passive,inactive
57,0,-93,-43,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-36,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
65,0,-93,-40,passive,inactive
65,0,-93,-40,passive,inactive
64,0,-93,-40,passive,inactive
62,0,-93,-35,passive,inactive
62,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
62,0,-93,-36,passive,inactive
62,0,-93,-36,passive,inactive
63,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
65,0,-93,-37,passive,inactive
65,0,-93,-37,passive,inactive
65,0,-93,-37,passive,inactive
64,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-37,passive,inactive
61,0,-93,-37,passive,inactive
61,0,-93,-37,passive,inactive
61,0,-93,-37,passive,inactive
61,0,-93,-37,passive,inactive
61,0,-93,-37,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
75,0,-93,-36,passive,inactive
75,0,-93,-36,passive,inactive
73,0,-93,-35,passive,inactive
72,0,-93,-35,passive,inactive
70,0,-93,-35,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-35,passive,inactive
69,0,-93,-35,passive,inactive
69,0,-93,-35,passive,inactive
69,0,-93,-35,passive,inactive
68,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
68,0,-93,-35,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-37,passive,inactive
69,0,-93,-37,passive,inactive
69,0,-93,-37,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
68,0,-93,-36,passive,inactive
68,0,-93,-36,passive,inactive
65,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-37,passive,inactive
64,0,-93,-37,passive,inactive
65,0,-93,-37,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-37,passive,inactive
63,0,-93,-37,passive,inactive
62,0,-93,-37,passive,inactive
62,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
56,0,-93,-35,passive,inactive
56,0,-93,-36,passive,inactive
56,0,-93,-36,passive,inactive
56,0,-93,-36,passive,inactive
56,0,-93,-36,passive,inactive
56,0,-93,-35,passive,inactive
56,0,-93,-35,passive,inactive
56,0,-93,-35,passive,inactive
56,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
58,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
62,0,-93,-37,passive,inactive
62,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
67,0,-93,-35,passive,inactive
68,0,-93,-35,passive,inactive
68,0,-93,-35,passive,inactive
68,0,-93,-36,passive,inactive
67,0,-93,-36,passive,inactive
67,0,-93,-36,passive,inactive
67,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
65,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
62,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
59,0,-93,-42,passive,inactive
59,0,-93,-42,passive,inactive
59,0,-93,-42,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-42,passive,inactive
63,0,-93,-42,passive,inactive
63,0,-93,-42,passive,inactive
62,0,-93,-36,passive,inactive
62,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
57,0,-93,-36,passive,inactive
57,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-34,passive,inactive
63,0,-93,-34,passive,inactive
62,0,-93,-34,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
62,0,-93,-35,passive,inactive
63,0,-93,-34,passive,inactive
63,0,-93,-34,passive,inactive
63,0,-93,-34,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-36,passive,inactive
58,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-36,passive,inactive
59,0,-93,-45,passive,inactive
59,0,-93,-45,passive,inactive
59,0,-93,-45,passive,inactive
59,0,-93,-45,passive,inactive
59,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-39,passive,inactive
61,0,-93,-39,passive,inactive
63,0,-93,-39,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
63,0,-93,-37,passive,inactive
64,0,-93,-37,passive,inactive
66,0,-93,-37,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
67,0,-93,-36,passive,inactive
67,0,-93,-37,passive,inactive
67,0,-93,-37,passive,inactive
67,0,-93,-37,passive,inactive
67,0,-93,-36,passive,inactive
70,0,-93,-36,passive,inactive
71,0,-93,-36,passive,inactive
71,0,-93,-36,passive,inactive
71,0,-93,-36,passive,inactive
70,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
68,0,-93,-40,passive,inactive
67,0,-93,-40,passive,inactive
67,0,-93,-40,passive,inactive
67,0,-93,-36,passive,inactive
67,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
65,0,-93,-36,passive,inactive
65,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-44,passive,inactive
60,0,-93,-44,passive,inactive
60,0,-93,-44,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
66,0,-93,-35,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-36,passive,inactive
66,0,-93,-35,passive,inactive
66,0,-93,-35,passive,inactive
66,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-39,passive,inactive
61,0,-93,-39,passive,inactive
61,0,-93,-39,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
62,0,-93,-35,passive,inactive
62,0,-93,-35,passive,inactive
63,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-36,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-34,passive,inactive
64,0,-93,-34,passive,inactive
63,0,-93,-34,passive,inactive
63,0,-93,-41,passive,inactive
62,0,-93,-41,passive,inactive
61,0,-93,-41,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
60,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
57,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-34,passive,inactive
58,0,-93,-34,passive,inactive
58,0,-93,-34,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
58,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-34,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-35,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-37,passive,inactive
59,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
60,0,-93,-36,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
75,0,-93,-35,passive,inactive
74,0,-93,-35,passive,inactive
72,0,-93,-35,passive,inactive
72,0,-93,-35,passive,inactive
72,0,-93,-35,passive,inactive
71,0,-93,-35,passive,inactive
70,0,-93,-35,passive,inactive
69,0,-93,-35,passive,inactive
69,0,-93,-36,passive,inactive
69,0,-93,-36,passive,inactive
68,0,-93,-36,passive,inactive
67,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
67,0,-93,-35,passive,inactive
66,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
65,0,-93,-35,passive,inactive
64,0,-93,-36,passive,inactive
63,0,-93,-36,passive,inactive
61,0,-93,-36,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
61,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
64,0,-93,-35,passive,inactive
63,0,-93,-35,passive,inactive
